Source Name,No.,Title,Tender No.,Category,Ministry,Tenderer,Address,Date,Display Date,Price
myprocurement_export (10).xlsx,83,"TENDER BAGI UPNM(PB)02.13/03/06/2023 PERKHIDMATAN PERLINDUNGAN TAKAFUL UNIVERSITI PERTAHANAN NASIONAL MALAYSIA UNTUK TEMPOH TIGA (3) TAHUN. PERLINDUNGAN TAKAFUL UPNM BAGI TAHUN 2025/2026. TARIKH MULA : 02/10/2025, TARIKH TAMAT : 01/10/2026",UPNM(PB)02.13/03/06/2023,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN TINGGI,TAKAFUL IKHLAS GENERAL BERHAD,"9TH FLOOR, IKHLAS POINT, TOWER 11A,, AVENUE 5, BANGSAR SOUTH,, NO.8, JALAN KERINCHI, TIADA MAKLUMAT DAERAH 59200 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/26/23 11:41,6/26/23 11:41,"115,888.71"
myprocurement_export (91).xlsx,49,TENDER MEMBEKAL DAN MENGHANTAR VAKSIN INFLUENZA BERMUSIM QUADRIVALENT BAGI TAHUN 2023 - PKA/T/03/23 - BKP,QT230000000007187,Bekalan,KEMENTERIAN KESIHATAN,M.S. ALLY PHARMA SDN. BHD.,"BANGUNAN M.S.ALLY, NO. 16, JALAN TUN TAN SIEW SIN TIADA MAKLUMAT DAERAH 50050 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/26/23 9:45,TIADA MAKLUMAT,"4,217,050.00"
myprocurement_export (91).xlsx,51,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA DI FASILITI-FASILITI KESIHATAN BAWAH SELIAAN PEJABAT KESIHATAN DAERAH KANGAR, PERLIS BAGI TEMPOH TIGA (3) TAHUN",QT230000000001816,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,SAFE  SHIELD  SECURITY SDN. BHD.,"NO. A-03-09, BLOCK A, CONNECTION COMMERCIAL, PERSIARAN IRC 3, 101 RESORT CITY PUTRAJAYA 62502 WILAYAH PERSEKUTUAN PUTRAJAYA",6/26/23 9:45,6/27/23 9:45,"3,992,328.00"
myprocurement_export (86).xlsx,30,"TENDER PERKHIDMATAN PEMBERSIHAN DI JABATAN KESIHATAN NEGERI JOHOR (B), JALAN PERSIARAN PERMAI JOHOR BAHRU BAGI TEMPOH TIGA (3) TAHUN",QT230000000001629,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,PERKHIDMATAN ARAH (M) SDN. BHD.,"NO. 29, 29-1, 29-2, JALAN MH 3, TAMAN MUZAFFAR HEIGHTS MELAKA TENGAH 75450 MELAKA",6/26/23 4:45,7/7/23 4:45,"3,967,200.00"
myprocurement_export (86).xlsx,31,TENDER PERKHIDMATAN PEMBERSIHAN DI DUA BELAS (12) FASILITI PEJABAT KESIHATAN DAERAH JOHOR BAHRU (PKDJB)  BAGI TEMPOH TIGA (3) TAHUN,QT230000000001963,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,DAMAI BERSIH SDN. BHD.,"NO. 215C, TINGKAT 3, JALAN NEGARA 2, TAMAN MELAWATI TIADA MAKLUMAT DAERAH 53100 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/26/23 4:45,7/10/23 4:45,"4,913,280.00"
myprocurement_export (86).xlsx,55,PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA DI KLINIK PERGIGIAN TAMPIN DAN PEJABAT KESIHATAN PERGIGIAN DAERAH TAMPIN BAGI TEMPOH TIGA (3) TAHUN.,QT230000000007136,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,ALIFYA SECURITY SDN. BHD.,"NO. 2-13-2, PRESINT ALAMI, BLOK 2, PERSIARAN AKUATIK, SEKSYEN 13 PETALING 40100 SELANGOR",6/26/23 4:45,7/24/23 4:45,"529,148.16"
myprocurement_export (84).xlsx,69,TENDER PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SK PARISH DI BAWAH JABATAN PENDIDIKAN NEGERI SARAWAK (KATEGORI C) MULAI 1 JUN 2023,QT230000000004821,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,CAHAYA SUBUH ENTERPRISE,"FIELD LOT 1, JALAN PASAR MUKAH 96200 SARAWAK",6/26/23 4:45,5/29/23 4:45,"789,516.00"
myprocurement_export (84).xlsx,78,"TENDER PERKHIDMATAN PEMBERSIHAN KAWASAN DAN PENCUCIAN KLINIK-KLINIK DAN BANGUNAN PEJABAT KESIHATAN DAERAH SEBERANG PERAI TENGAH, PULAU PINANG",QT220000000040143,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,THREE I VENTURE,"1-P1-2, RUMAH KEDAI OASIS, JALAN KAKI BUKIT TIMOR LAUT 11700 PULAU PINANG",6/26/23 4:45,7/13/23 4:45,"2,810,160.00"
myprocurement_export (85).xlsx,21,TENDER MEMBEKAL FLUID MANAGEMENT SYSTEM DI PUSAT JANTUNG HOSPITAL SERDANG SELANGOR,QT220000000029879,Bekalan,KEMENTERIAN KESIHATAN,PELANGI PROGRESIF SDN. BHD.,"NO. 11 GROUND FLO0R, JALAN SUNGAI JERLUH 32/196, BUKIT KEMUNING, SEKSYEN 32 KLANG 40460 SELANGOR",6/26/23 4:45,7/24/23 4:45,"5,110,404.00"
myprocurement_export (85).xlsx,83,TENDER BEKALAN CATUAN MAKANAN MENTAH BASAH DAN KERING DI INSTITUSI JABATAN KEBAJIKAN MASYARAKAT WPKL (JKMWPKL) - ASRAMA BAHAGIA KUALA LUMPUR SELAMA 2 TAHUN (24 BULAN),QT230000000006334,Perkhidmatan Bukan Perunding,"KEMENTERIAN PEMBANGUNAN WANITA, KELUARGA DAN MASYARAKAT",AL AMIN ENERGY ENTERPRISE,"NO 12 JALAN EKOPERNIAGAAN 2/2, TAMAN EKOPERNIAGAAN JOHOR BAHRU 81100 JOHOR",6/26/23 4:45,7/17/23 4:45,"668,849.00"
myprocurement_export (83).xlsx,35,"PEMBEKALAN CATUAN MAKANAN MENTAH BASAH DAN KERING KE PENJARA SIBU, SARAWAK BAGI TEMPOH TIGA (3) TAHUN",QT230000000010392,Bekalan,KEMENTERIAN DALAM NEGERI,DIAMOND GAINS SDN. BHD.,"1ST FLOOR, SUBLOT 5, LOT 270-282, BATU 9, JALAN PENRISSEN KUCHING 93250 SARAWAK",6/26/23 4:45,8/8/23 4:45,"7,416,815.00"
myprocurement_export (91).xlsx,42,"TAWARAN TENDER PERKHIDMATAN KAWALAN KESELAMATAN (TANPA SENJATA) DI PEJABAT KESIHATAN PUTRAJAYA, KLINIK KESIHATAN PUTRAJAYA PRESINT 9  DAN KLINIK KESIHATAN PUTRAJAYA PRESINT 18 BAGI TEMPOH 36 BULAN",QT220000000015003,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,TIARA FORCE SECURITY SERVICES SDN. BHD.,"NO. 5-2, JALAN DATARAN SELAYANG 1, DATARAN SELAYANG GOMBAK 68100 SELANGOR",6/26/23 4:45,7/6/23 4:45,"1,863,086.40"
myprocurement_export (91).xlsx,45,"PERKHIDMATAN PENYEDIAAN MAKANAN BERMASAK ISLAM BAGI ORANG KENA TAHAN (OKT) DI 6 BUAH BALAI POLIS DI BAWAH PENTADBIRAN IBU PEJABAT POLIS DAERAH KUCHING, KONTINJEN SARAWAK BAGI TEMPOH 2 TAHUN (2023)",QT230000000006490,Perkhidmatan Bukan Perunding,KEMENTERIAN DALAM NEGERI,SYARIKAT HARQI MEGAH,"PLOT 3/2F/C2,LOT 7993,MUARA TUANG LAND DISTRICT, MUARA TUANG LAND DISTRICT,, KOTA SAMARAHAN SAMARAHAN 94300 SARAWAK",6/26/23 4:45,7/5/23 4:45,"959,798.40"
myprocurement_export (91).xlsx,46,"TENDER PERKHIDMATAN KAWALAN KESELAMATAN BAGI KOMPLEKS MAHKAMAH SYARIAH NEGERI SABAH DAN TUJUH (7) MAHKAMAH SYARIAH DAERAH (MS TAWAU, MS LAHAD DATU, MS PAPAR, MS KINABATANGAN, MS KENINGAU, MS BEAUFORT DAN MS SEMPORNA) BAGI TEMPOH 24 BULAN",QT230000000007422,Perkhidmatan Bukan Perunding,JABATAN PERDANA MENTERI,AL-AMAN SECURITY SERVICES SDN. BHD.,"NO. 43-2 JALAN 9/23E, TAMAN DANAU KOTA, SETAPAK TIADA MAKLUMAT DAERAH 53300 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/26/23 4:45,7/10/23 4:45,"3,195,033.60"
myprocurement_export (91).xlsx,47,"TENDER PERKHIDMATAN KEMPEN PROMOSI BULAN MALAYSIA SIHAT SEJAHTERA BAHAGIAN PENDIDIKAN KESIHATAN, KEMENTERIAN KESIHATAN MALAYSIA 2023 - PKA/T/02/23 - HECC",QT230000000007892,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,SOCIO INTELLIGENCE SDN. BHD.,"UNIT 3-6, LEVEL 3, OVAL DAMANSARA, NO.685, JALAN DAMANSARA TIADA MAKLUMAT DAERAH 60000 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/26/23 4:45,7/12/23 4:45,"2,546,200.00"
myprocurement_export (91).xlsx,76,"PEKHIDMATAN PEMBERSIHAN BANGUNAN,PEJABAT, ASRAMA DAN KUATERS KEDIAMAN KAKITANGAN DI INTAN KAMPUS WILAYAH SARAWAK",QT230000000002485,Perkhidmatan Bukan Perunding,JABATAN PERDANA MENTERI,TUCHONG NANING SDN. BHD.,"NO 15 FIRST FLOOR, MEDAN UNIVERSITYQ, JALAN DATO MOHD MUSA SAMARAHAN 94300 SARAWAK",6/26/23 4:45,7/3/23 4:45,"1,392,504.00"
myprocurement_export (91).xlsx,100,PERKHIDMATAN CATUAN MAKANAN SEKOLAH TUNAS BAKTI TAIPING BAGI TEMPOH 24 BULAN,QT230000000003991,Bekalan,"KEMENTERIAN PEMBANGUNAN WANITA, KELUARGA DAN MASYARAKAT",KOP LOGISTIC & DISTRIBUTION SDN. BHD.,"TINGKAT 3A, BANGUNAN KOPERASI POLIS, NO. 1, JALAN SULAIMAN TIADA MAKLUMAT DAERAH 50000 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/26/23 4:45,7/18/23 4:45,"1,611,623.10"
myprocurement_export (86).xlsx,6,"TENDER MEMBEKAL, MENGHANTAR, MEMASANG, MENGUJI TAULIAH DAN MENYELENGGARA TIGA BELAS (13) UNIT PATIENT MONITOR PT10 BAGI ASET BANGUNAN TAMBAHAN DI HOSPITAL SEGAMAT , JOHOR TAHUN 2022",QT220000000040519,Bekalan,KEMENTERIAN KESIHATAN,MEDILIANCE (M) SDN. BHD.,"NO. 11-2 SRI MANJA SQUARE II, JALAN PJS 3/59, TAMAN SRI MANJA PETALING 46100 SELANGOR",6/26/23 4:45,7/30/23 4:45,"929,500.00"
myprocurement_export (86).xlsx,78,"TENDER MEMBEKAL, MENGHANTAR, MENGUJI DAN MENTAULIAH PERALATAN PERUBATAN BAGI DUA (2) UNIT GENERAL ANAESTHESIA MACHINE WITH MONITOR DI HOSPITAL BACHOK, KELANTAN",QT220000000038942,Bekalan,KEMENTERIAN KESIHATAN,PRIMABUMI SDN. BHD.,"3RD FLOOR, WISMA PRIMA, 17, JALAN SRI SEMANTAN SATU, DAMANSARA HEIGHTS TIADA MAKLUMAT DAERAH 50490 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/26/23 4:45,7/24/23 4:45,"495,000.00"
myprocurement_export (86).xlsx,79,"TENDER MEMBEKAL DAN MENGHANTAR BAHAN-BAHAN  MAKANAN MENTAH, BASAH DAN KERING (BAHAGIAN I - IV) BAGI TEMPOH TIGA (3) TAHUN  KE UNIT DIETETIK DAN SAJIAN HOSPITAL JELEBU, NEGERI SEMBILAN  DARUL KHUSUS",QT230000000002259,Bekalan,KEMENTERIAN KESIHATAN,NILAI BERSIH SDN. BHD.,"PT 9912, BLOK 10A, JALAN BBN 1/3G, PUTRA POINT FASA 2, BANDAR BARU NILAI SEREMBAN 71800 NEGERI SEMBILAN",6/26/23 4:45,7/7/23 4:45,"1,492,487.80"
myprocurement_export (84).xlsx,13,"PEMBEKALAN BERAS SUPER 5% (50KG/BEG) KE PENJARA SIBU, SARAWAK BAGI TEMPOH TIGA (3) TAHUN",QT230000000010393,Bekalan,KEMENTERIAN DALAM NEGERI,SYARIKAT PERMATA NIAGA,"LOT 1148, BLOCK 43, MTLD, NO. 12,, LORONG EMAS 1B, TAMAN EMAS, BATU 9,, JALAN PENRISSEN KOTA SAMARAHAN SAMARAHAN 94300 SARAWAK",6/26/23 4:45,8/8/23 4:45,"1,058,200.00"
myprocurement_export (84).xlsx,14,"PEMBEKALAN ROTI PUTIH, ROTI BAN, KAYA, JEM DAN MARJERIN KE PENJARA SIBU, SARAWAK BAGI TEMPOH TIGA (3) TAHUN",QT230000000010394,Bekalan,KEMENTERIAN DALAM NEGERI,SYARIKAT USAHA DAMAI,"LOT 1148, BLOCK 43, MTLD, NO. 12,, LORONG EMAS, TAMAN EMAS 1B, BATU 9, JALAN PENRISSEN KOTA SAMARAHAN SAMARAHAN 93250 SARAWAK",6/26/23 4:45,8/8/23 4:45,"1,298,240.00"
myprocurement_export (85).xlsx,3,"TENDER BEKALAN CATUAN MAKANAN MENTAH BASAH DAN KERING DI INSTITUSI JABATAN KEBAJIKAN MASYARAKAT WPKL (JKMWPKL) -  ASRAMA SENTOSA SENTUL, KUALA LUMPUR SELAMA 2 TAHUN (24 BULAN)",QT230000000006285,Perkhidmatan Bukan Perunding,"KEMENTERIAN PEMBANGUNAN WANITA, KELUARGA DAN MASYARAKAT",INDEX ASSOCIATE SDN. BHD.,"NO 13, JALAN TIB 1/21, TAMAN INDUSTRI BOLTON, GOMBAK GOMBAK 68100 SELANGOR",6/26/23 4:45,7/17/23 4:45,"567,891.60"
myprocurement_export (87).xlsx,50,"PERKHIDMATAN PENYEDIAAN MAKANAN BERMASAK BAGI ORANG TAHANAN DI DEPOT IMIGRESEN PAPAR, SABAH UNTUK JABATAN IMIGRESEN MALAYSIA NEGERI SABAH",QT230000000003315,Perkhidmatan Bukan Perunding,KEMENTERIAN DALAM NEGERI,ZN ENTERPRISE,"NO. 4 LOT 60, 1ST FLOOR BLOCK B, LORONG IANANAM POINT, INANAM POINT KOTA KINABALU 88857 SABAH",6/26/23 4:45,7/27/23 4:45,"13,778,070.00"
myprocurement_export (87).xlsx,78,TENDER PEMBEKALAN REAGENT ANTISERA 'READY TO USE' UNTUK MENJALANKAN UJIAN FENOTIP SEL DARAH MERAH MENGGUNAKAN MESIN BECKMAN COULTER PK7300 DI PUSAT DARAH NEGARA BAGI TEMPOH 3 TAHUN,QT230000000003856,Bekalan,KEMENTERIAN KESIHATAN,UNITED ITALIAN TRADING (M) SDN. BHD.,"L16-03 & L16-03A, PJX-HM, PJX-HM SHAH TOWER, NO.16A, PERSIARAN BARAT PETALING 46050 SELANGOR",6/26/23 4:45,7/18/23 4:45,"6,119,820.00"
myprocurement_export (89).xlsx,89,"SEBUT HARGA PERKHIDMATAN PENCUCIAN DAN PEMBERSIHAN KAWASAN, BANGUNAN PEJABAT, ASRAMA DAN KUATERS DI RUMAH SERI KENANGAN TAIPING BAGI TEMPOH 2 TAHUN MULAI 2023 - 2025",QT230000000003383,Perkhidmatan Bukan Perunding,"KEMENTERIAN PEMBANGUNAN WANITA, KELUARGA DAN MASYARAKAT",ZB I TECH SDN. BHD.,"UNIT 3C,, JALAN SUARASA 8/7, BANDAR TUN HUSSEIN ONN ULU LANGAT 43200 SELANGOR",6/26/23 4:45,7/21/23 4:45,"660,960.00"
myprocurement_export (89).xlsx,98,"TENDER UJIAN UNTUK MENDIAGNOS LATENT TB INFECTION (LTBI) MENGGUNAKAN INTERFERON GAMMA RELEASA ASSAY (IGRA) BAGI SARINGAN KONTAK MENGGUNAKAN IGRA DI MAKMAL MAKMAL KESIHATAN AWAM, KEMENTERIAN KESIHATAN MALAYSIA",QT230000000009434,Bekalan,KEMENTERIAN KESIHATAN,J & J MURNI SDN. BHD.,"UNIT 218, 2ND FLOOR, BLOCK A, LOBBY 4, DAMANSARA INTAN, NO. 1, JALAN SS 20/27 PETALING 47400 SELANGOR",6/26/23 4:45,7/18/23 4:45,"5,025,650.00"
myprocurement_export (88).xlsx,15,"TAWARAN MEMBEKAL PERKHIDMATAN KAWALAN KESELAMATAN (TANPA SENJATA) DI HOSPITAL TAMBUNAN, JABATAN KESIHATAN NEGERI SABAH BAGI TEMPOH TIGA (3) TAHUN.",QT230000000001056,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,KAWALAN LUMAYAN SDN. BHD.,"NO. 16B, TINGKAT 2, JALAN IPOH KECIL TIADA MAKLUMAT DAERAH 50350 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/26/23 4:45,7/3/23 4:45,"1,919,479.68"
myprocurement_export (88).xlsx,52,"TENDER PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK ISLAM BAGI TEMPOH 24 BULAN DI RUMAH SERI KENANGAN(RSK) SERI ISKANDAR, PERAK",QT230000000009570,Perkhidmatan Bukan Perunding,"KEMENTERIAN PEMBANGUNAN WANITA, KELUARGA DAN MASYARAKAT",RT TEGUH TRADING,"BLOK A 02-21,, JALAN EJ 1/4, TAMAN EHSAN JAYA JOHOR BAHRU 81100 JOHOR",6/26/23 4:45,6/30/23 4:45,"2,176,200.00"
myprocurement_export (88).xlsx,65,TENDER PEMBEKALAN DAN PENGIRIMAN GAS MEMASAK JENIS SILINDER (50KG) DI INSTITUSI PENJARA SANDAKAN BAGI TEMPOH TIGA (03) TAHUN,QT230000000004147,Bekalan,KEMENTERIAN DALAM NEGERI,LABUK TRADING,"LOT 3A, TAMAN HING WAH, BATU 8, JALAN LABUK SANDAKAN SANDAKAN 90721 SABAH",6/26/23 4:45,6/28/23 4:45,"1,576,620.00"
myprocurement_export (88).xlsx,96,"PERKHIDMATAN PEMBERSIHAN BANGUNAN DAN KAWASAN DI FASILITI-FASILITI KESIHATAN BAWAH SELIAAN PEJABAT KESIHATAN DAERAH KANGAR, PERLIS BAGI TEMPOH TIGA (3) TAHUN",QT230000000002942,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,AQIRISS BRILLIANT ENTERPRISE,"NO 9A, LORONG BLM 1/1,, BANDAR LAGUNA MERBOK KUALA MUDA 08000 KEDAH",6/26/23 4:45,7/7/23 4:45,"2,892,240.00"
myprocurement_export (88).xlsx,98,"TAWARAN TENDER PERKHIDMATAN KAWALAN KESELAMATAN (BERSENJATA DAN TIDAK BERSENJATA) DAN PENGHANTARAN WANG CASH IN TRANSIT (CIT) BAGI TEMPOH TIGA (3) TAHUN DI HOSPITAL CYBERJAYA, SELANGOR",QT230000000007918,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,EXPERT SECURITY SERVICES SDN. BHD.,"18-1, JALAN 13/48 A, SENTUL BOULEVARD SHOP OFFICE, JALAN SENTUL TIADA MAKLUMAT DAERAH 51000 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/26/23 4:45,7/11/23 4:45,"11,384,337.60"
myprocurement_export (90).xlsx,1,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON KUANTAN 6",QT220000000041131,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,WORKFORCE SECURITY SDN. BHD.,"NO. 43-3, JALAN SETIAWANGSA 11A, TAMAN SETIAWANGSA TIADA MAKLUMAT DAERAH 54200 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/22/23 4:45,"3,605,758.80"
myprocurement_export (90).xlsx,2,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON KUANTAN 7",QT220000000041132,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,ARENA WIRAJAYA SDN. BHD.,"NO.32B, JALAN 2/16, BANDAR BARU SELAYANG GOMBAK 68100 SELANGOR",6/22/23 4:45,6/26/23 4:45,"4,071,018.00"
myprocurement_export (90).xlsx,3,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON KUANTAN 8",QT220000000041133,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,ACTMA SECURITY SDN. BHD.,"H-01-03, BLOCK H, PLAZA KELANA JAYA, JALAN SS 7/13A PETALING 47301 SELANGOR",6/22/23 4:45,6/22/23 4:45,"3,722,073.60"
myprocurement_export (90).xlsx,4,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON KUANTAN 9",QT220000000041134,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,INTRA HARTA SECURITY SDN. BHD.,"NO.23-2, MENARA KLANG, BLOK B, JALAN NENAS KLANG 41400 SELANGOR",6/22/23 4:45,6/26/23 4:45,"4,183,643.52"
myprocurement_export (90).xlsx,5,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON KUANTAN 10",QT220000000041135,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,MEGA DALLY SDN. BHD.,"C-43-2, PUSAT KOMERSIAL ARENA BINTANG, SEKSYEN U5 PETALING 40150 SELANGOR",6/22/23 4:45,6/26/23 4:45,"3,253,944.96"
myprocurement_export (90).xlsx,6,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON KUANTAN 11",QT220000000041136,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,LISTEN SECURITY SDN. BHD.,"NO 47-02 & 49-01, LINTANG BATU MAUNG BARAT DAYA 11960 PULAU PINANG",6/22/23 4:45,6/26/23 4:45,"4,187,332.80"
myprocurement_export (90).xlsx,7,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON KUANTAN 12",QT220000000041137,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,3S PROTECTION SDN. BHD.,"PT1983K (1ST & 2ND FLOOR), JALAN SULTAN OMAR KUALA TERENGGANU 20300 TERENGGANU",6/22/23 4:45,6/26/23 4:45,"4,538,736.72"
myprocurement_export (90).xlsx,8,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON KUANTAN 13",QT220000000041138,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,PATRIOT PROTECTION & SECURITY SDN. BHD.,"NO. 13B JALAN MERU, BESTARI A14, MEDAN MERU BESTARI KINTA 30200 PERAK",6/22/23 4:45,6/26/23 4:45,"3,253,944.96"
myprocurement_export (90).xlsx,9,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON KUANTAN 15",QT220000000041140,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,INFINITY GUARD FORCE  SDN. BHD.,"NO. 33-2, JALAN 3/76 D, DESA PANDAN TIADA MAKLUMAT DAERAH 55100 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"3,256,814.40"
myprocurement_export (90).xlsx,10,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON KUANTAN 16",QT220000000041141,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,EAGLE 999 SDN. BHD.,"NO. 75-2, JALAN PRIMA SG 3, PRIMA SRI GOMBAK GOMBAK 68100 SELANGOR",6/22/23 4:45,6/26/23 4:45,"3,951,218.88"
myprocurement_export (90).xlsx,11,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON KUANTAN 17",QT220000000041142,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,PRIMAGUARD SECURITY SDN. BHD.,"NO. 23, SECOND FLOOR JALAN MEDAN PUSAT 2D, 3B CURVE BUSINESS PARK, SEKSYEN 9 ULU LANGAT 43650 SELANGOR",6/22/23 4:45,6/26/23 4:45,"4,067,431.20"
myprocurement_export (90).xlsx,12,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON LIPIS 1",QT220000000041143,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,AHM CONSULTANCY & SECURITY SERVICES SDN. BHD.,"WISMA M & F NO 27 JALAN USJ 21/11, USJ CITY CENTRE, UEP SUBANG JAYA PETALING 47630 SELANGOR",6/22/23 4:45,6/26/23 4:45,"3,905,922.72"
